timestamp,price,volume,count,asset
1642032000000,0.7838168213950626,6.6945451263681956e+07,56073,xrp
1641945600000,0.7815839166834643,9.3147738355557e+07,71747,xrp
1641859200000,0.749169096302632,8.713576628536816e+07,86631,xrp
1641772800000,0.7326882150722622,9.982088987104632e+07,85406,xrp
1641686400000,0.7521546787003875,4.576801187287036e+07,42445,xrp
1641600000000,0.7534159797838451,7.584515311219835e+07,65642,xrp
1641513600000,0.7567457337011605,1.2336317326565206e+08,98784,xrp
1641427200000,0.7627436954796938,1.0631398897017917e+08,86223,xrp
1641340800000,0.7999926070413819,1.16253541189629e+08,104156,xrp
1641254400000,0.8309571380307733,8.946161727570567e+07,80041,xrp
1641168000000,0.8398145720630387,8.23876765978702e+07,80555,xrp
1641081600000,0.850147767836832,4.0376166928648375e+07,48535,xrp
1640995200000,0.8451331982168602,6.0342792228348926e+07,58602,xrp
1640908800000,0.8343838138281429,9.95998599124845e+07,76664,xrp
1640822400000,0.8363265847980126,9.50682313953284e+07,99733,xrp
1640736000000,0.8402376915684712,8.887708315563308e+07,108191,xrp
1640649600000,0.8827623788913991,9.427673942808838e+07,119638,xrp
1640563200000,0.9325526538495493,6.777791250654882e+07,82774,xrp
1640476800000,0.9184807747698343,3.959695828755279e+07,70101,xrp
1640390400000,0.921980686321674,5.620727909408526e+07,70021,xrp
1640304000000,0.9504504648779498,2.2154058083532828e+08,211491,xrp
1640217600000,0.9852688913538724,2.1913993463339633e+08,188475,xrp
1640131200000,0.952229503891714,1.5093631042312002e+08,129986,xrp
1640044800000,0.9002318902861414,2.0164030427693152e+08,147312,xrp
1639958400000,0.8693596667810171,1.9631178427255538e+08,133953,xrp
1639872000000,0.8320108411770477,5.7500326968193196e+07,52392,xrp
1639785600000,0.8153688618163156,6.222791775088252e+07,49553,xrp
1639699200000,0.8055026377272798,1.236641749958691e+08,68422,xrp
1639612800000,0.8243191754085805,6.78144399576944e+07,54531,xrp
1639526400000,0.8086669392753031,1.0997370272771361e+08,77082,xrp
1639440000000,0.7978041577075444,1.2067306735495132e+08,89675,xrp
1639353600000,0.8049759121794599,1.3810547211194065e+08,95236,xrp
1639267200000,0.8311299875399486,5.915144106297663e+07,55003,xrp
1639180800000,0.8247380738150921,7.798102411883467e+07,74572,xrp
1639094400000,0.8387146749244185,1.628042904363584e+08,115258,xrp
1639008000000,0.882709191867246,2.16279858959129e+08,142471,xrp
1638921600000,0.8423131501788166,1.385600103394297e+08,101212,xrp
1638835200000,0.8294810127452357,1.1408522392546062e+08,97317,xrp
1638748800000,0.7847363989633237,1.655878132757706e+08,118954,xrp
1638662400000,0.8099991719484276,1.4669545208212116e+08,111469,xrp
1638576000000,0.7669521439379746,4.965550970696212e+08,388114,xrp
1638489600000,0.951788946061136,1.1177031014211738e+08,82566,xrp
1638403200000,0.9738922870704684,8.217345701296237e+07,63294,xrp
1638316800000,1.00450526495486,9.555653954305783e+07,80572,xrp
1638230400000,1.0001172511782794,1.160785948699909e+08,101009,xrp
1638144000000,0.9820423803215753,1.1865711401679137e+08,104221,xrp
1638057600000,0.9242957823981154,1.21059923416783e+08,98942,xrp
1637971200000,0.9525922132992486,6.688677422623357e+07,75786,xrp
1637884800000,0.9650070753427191,3.022539332178237e+08,197714,xrp
1637798400000,1.0440640169496698,9.897465309030104e+07,99899,xrp
1637712000000,1.0326796322300507,1.036975389269937e+08,97799,xrp
1637625600000,1.047462816535338,1.0352706093760607e+08,100859,xrp
1637539200000,1.0466546506181602,1.250857431766301e+08,110389,xrp
